X,Y,Z,A11,A21,A31,A12,A22,A32,A13,A23,A33,ResVort,ResStrain,Shear
5.0043950000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,2.0892500000000E-02,2.3227900000000E-02,1.8131600000000E-02,-2.1307000000000E-01,8.3941700000000E-03,6.1336100000000E-02,-3.6427600000000E-02,2.2231900000000E-02,-2.9038000000000E-02,4.4534884393220E-02,7.5766234658660E-03,2.2618545591830E-01
5.0712850000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,1.9760100000000E-02,2.6334600000000E-02,1.4423000000000E-02,-2.0292900000000E-01,1.2185300000000E-02,6.4321600000000E-02,-3.6655000000000E-02,2.5618300000000E-02,-3.1670800000000E-02,2.9921054840090E-02,4.2132154107090E-02,2.1700337529180E-01
5.1381750000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,1.7891300000000E-02,2.8780600000000E-02,1.0559500000000E-02,-1.9267700000000E-01,1.6864800000000E-02,6.5721200000000E-02,-3.6975800000000E-02,2.8040800000000E-02,-3.4446800000000E-02,5.0291512161490E-02,1.3664259575310E-02,2.0883528888230E-01
5.2050650000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,1.5357300000000E-02,3.0414900000000E-02,6.7166200000000E-03,-1.8268100000000E-01,2.2197800000000E-02,6.5607600000000E-02,-3.7340200000000E-02,2.9480000000000E-02,-3.7231400000000E-02,4.8709403723480E-02,1.4445301145320E-02,2.0110628008840E-01
5.2719550000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,1.2326200000000E-02,3.1137300000000E-02,3.0576300000000E-03,-1.7318400000000E-01,2.7903700000000E-02,6.4128200000000E-02,-3.7665500000000E-02,2.9970400000000E-02,-3.9897600000000E-02,4.6871595084670E-02,1.5525167807940E-02,1.9361123442650E-01
5.3388450000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,8.9886400000000E-03,3.0914200000000E-02,-2.7620000000000E-04,-1.6442200000000E-01,3.3692800000000E-02,6.1493400000000E-02,-3.7810200000000E-02,2.9600300000000E-02,-4.2336100000000E-02,4.4424030929800E-02,1.8068807199600E-02,1.8650993704800E-01
5.4057350000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,5.4754100000000E-03,2.9778400000000E-02,-3.1839600000000E-03,-1.5625100000000E-01,3.9288300000000E-02,5.7942800000000E-02,-3.7712500000000E-02,2.8495400000000E-02,-4.4461700000000E-02,4.1609007865190E-02,2.1317239850760E-02,1.7963160574440E-01
5.4726250000000E+00,-7.7258425000000E-01,-1.3126722500000E-01,2.0892500000000E-03,2.7817300000000E-02,-5.5942600000000E-03,-1.4916800000000E-01,4.4448900000000E-02,5.3735600000000E-02,-3.7511800000000E-02,2.6806700000000E-02,-4.6216800000000E-02,3.8320533931260E-02,2.5442626327280E-02,1.7340619862080E-01
5.0043950000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,2.6794000000000E-02,2.5308300000000E-02,1.9700900000000E-02,-2.7747700000000E-01,4.9358100000000E-03,8.5916400000000E-02,-5.3230200000000E-02,2.4415700000000E-02,-3.1445500000000E-02,4.8449955880640E-02,8.9043295010920E-03,2.9688000679020E-01
5.0712850000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,2.5766200000000E-02,2.8866000000000E-02,1.5067300000000E-02,-2.6342400000000E-01,9.3380800000000E-03,8.8192800000000E-02,-5.2561600000000E-02,2.8187700000000E-02,-3.4786000000000E-02,5.4698508232830E-02,1.5873247757550E-02,2.8373402357100E-01
5.1381750000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,2.3815200000000E-02,3.1643400000000E-02,1.0323300000000E-02,-2.4944200000000E-01,1.4804100000000E-02,8.8432300000000E-02,-5.2070500000000E-02,3.0798200000000E-02,-3.8258400000000E-02,5.7009551674130E-02,1.9841074943540E-02,2.7095311880110E-01
5.2050650000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,2.1045700000000E-02,3.3462800000000E-02,5.6884400000000E-03,-2.3591600000000E-01,2.1021800000000E-02,8.6786300000000E-02,-5.1654000000000E-02,3.2233300000000E-02,-4.1686900000000E-02,5.5339440703390E-02,1.9929280504580E-02,2.5924980640410E-01
5.2719550000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,1.7652100000000E-02,3.4217000000000E-02,1.3634300000000E-03,-2.2317200000000E-01,2.7645200000000E-02,8.3503800000000E-02,-5.1216800000000E-02,3.2549500000000E-02,-4.4909600000000E-02,5.3234372287990E-02,2.0833801478150E-02,2.4790865182880E-01
5.3388450000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,1.3866000000000E-02,3.3879100000000E-02,-2.4943900000000E-03,-2.1141300000000E-01,3.4316800000000E-02,7.8891500000000E-02,-5.0654800000000E-02,3.1865800000000E-02,-4.7795300000000E-02,5.0297942012550E-02,2.3649590089920E-02,2.3710712790490E-01
5.4057350000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,9.9230100000000E-03,3.2503700000000E-02,-5.7680500000000E-03,-2.0076500000000E-01,4.0709100000000E-02,7.3291200000000E-02,-4.9896400000000E-02,3.0350100000000E-02,-5.0248200000000E-02,4.7609411180020E-02,2.5780621916060E-02,2.2699780762200E-01
5.4726250000000E+00,-7.3931925000000E-01,-1.2561530000000E-01,6.0360300000000E-03,3.0202900000000E-02,-8.3958700000000E-03,-1.9126000000000E-01,4.6546500000000E-02,6.7049800000000E-02,-4.8895500000000E-02,2.8192800000000E-02,-5.2209800000000E-02,4.4191293418410E-02,2.9388800263400E-02,2.1761588752270E-01
5.0043950000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,3.4523100000000E-02,2.7645600000000E-02,2.0746400000000E-02,-3.4251900000000E-01,-5.8908200000000E-04,1.1832700000000E-01,-7.2401000000000E-02,2.7022000000000E-02,-3.3589600000000E-02,5.2908934652810E-02,1.1553742922840E-02,3.7131515145300E-01
5.0712850000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,3.3491600000000E-02,3.1715600000000E-02,1.4983900000000E-02,-3.2413700000000E-01,4.8058300000000E-03,1.1908200000000E-01,-7.0617600000000E-02,3.1195800000000E-02,-3.7909000000000E-02,5.9635594487190E-02,1.9998373463750E-02,3.5364001989360E-01
5.1381750000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,3.1308900000000E-02,3.4852400000000E-02,9.2005500000000E-03,-3.0616200000000E-01,1.1418600000000E-02,1.1729700000000E-01,-6.9110900000000E-02,3.3964700000000E-02,-4.2312700000000E-02,6.4492084085940E-02,2.7182174846530E-02,3.3574679493900E-01
5.2050650000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,2.8161900000000E-02,3.6852700000000E-02,3.6683400000000E-03,-2.8900100000000E-01,1.8853200000000E-02,1.1325400000000E-01,-6.7761300000000E-02,3.5328600000000E-02,-4.6570200000000E-02,6.2866225838660E-02,2.7624027803540E-02,3.1962695717810E-01
5.2719550000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,2.4271200000000E-02,3.7611800000000E-02,-1.3821200000000E-03,-2.7302400000000E-01,2.6666200000000E-02,1.0732500000000E-01,-6.6440000000000E-02,3.5374400000000E-02,-5.0484400000000E-02,6.0507446527480E-02,2.7984157204630E-02,3.0421626567840E-01
5.3388450000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,1.9920800000000E-02,3.7115400000000E-02,-5.7699200000000E-03,-2.5836400000000E-01,3.4434500000000E-02,9.9949200000000E-02,-6.5031200000000E-02,3.4269300000000E-02,-5.3900500000000E-02,5.7412855327130E-02,2.9877170920370E-02,2.8957733511920E-01
5.4057350000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,1.5368500000000E-02,3.5439900000000E-02,-9.3788300000000E-03,-2.4516100000000E-01,4.1781500000000E-02,9.1588700000000E-02,-6.3429400000000E-02,3.2230400000000E-02,-5.6717600000000E-02,5.4083116352560E-02,3.2327044755220E-02,2.7591156959530E-01
5.4726250000000E+00,-7.0763850000000E-01,-1.2023247500000E-01,1.0909700000000E-02,3.2740300000000E-02,-1.2158000000000E-02,-2.3339600000000E-01,4.8400400000000E-02,8.2687800000000E-02,-6.1597000000000E-02,2.9497100000000E-02,-5.8886800000000E-02,5.0345353782180E-02,3.5564817488190E-02,2.6329591870310E-01
5.0043950000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,4.4038700000000E-02,3.0417800000000E-02,2.0882000000000E-02,-4.0339900000000E-01,-8.0403400000000E-03,1.5855200000000E-01,-9.3123300000000E-02,3.0376400000000E-02,-3.5591900000000E-02,5.8245964348320E-02,1.6425000503660E-02,4.4545924663540E-01
5.0712850000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,4.2835300000000E-02,3.5041100000000E-02,1.3790900000000E-02,-3.8067800000000E-01,-1.1437000000000E-03,1.5675400000000E-01,-9.0084400000000E-02,3.4933700000000E-02,-4.1222200000000E-02,6.5733358263970E-02,2.4951450526710E-02,4.2288669943810E-01
5.1381750000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,4.0230200000000E-02,3.8536000000000E-02,6.8309900000000E-03,-3.5883500000000E-01,7.0770900000000E-03,1.5191900000000E-01,-8.7434400000000E-02,3.7785700000000E-02,-4.6826600000000E-02,7.0458427071570E-02,3.4071188420060E-02,4.0022769570350E-01
5.2050650000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,3.6526400000000E-02,4.0687700000000E-02,3.2179700000000E-04,-3.3833900000000E-01,1.6103500000000E-02,1.4448300000000E-01,-8.5046300000000E-02,3.8960100000000E-02,-5.2114900000000E-02,7.1814507246020E-02,3.7187177687880E-02,3.7884593009950E-01
5.2719550000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,3.1955400000000E-02,4.1390300000000E-02,-5.4713000000000E-03,-3.1940600000000E-01,2.5406000000000E-02,1.3498400000000E-01,-8.2759300000000E-02,3.8594300000000E-02,-5.6848700000000E-02,6.8466156721120E-02,3.7944417446850E-02,3.5929596424100E-01
5.3388450000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,2.6891200000000E-02,4.0657000000000E-02,-1.0352800000000E-02,-3.0231500000000E-01,3.4483700000000E-02,1.2401000000000E-01,-8.0430500000000E-02,3.6912900000000E-02,-6.0858900000000E-02,6.5149873495100E-02,3.8835946470500E-02,3.4092223644260E-01
5.4057350000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,2.1632500000000E-02,3.8605500000000E-02,-1.4220400000000E-02,-2.8703500000000E-01,4.2909100000000E-02,1.1215700000000E-01,-7.7936300000000E-02,3.4197000000000E-02,-6.4053000000000E-02,6.1603851616380E-02,4.0337674319740E-02,3.2387369871140E-01
5.4726250000000E+00,-6.7746625000000E-01,-1.1510622500000E-01,1.6489800000000E-02,3.5428700000000E-02,-1.7042200000000E-02,-2.7348700000000E-01,5.0370700000000E-02,9.9977400000000E-02,-7.5194300000000E-02,3.0750100000000E-02,-6.6400200000000E-02,5.7074915617700E-02,4.3560270220040E-02,3.0821919441220E-01
5.0043950000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,5.5090400000000E-02,3.3831600000000E-02,1.9686400000000E-02,-4.5570100000000E-01,-1.6859700000000E-02,2.0543300000000E-01,-1.1439900000000E-01,3.4890400000000E-02,-3.7746500000000E-02,6.4994156360630E-02,2.2803569212560E-02,5.1546335220340E-01
5.0712850000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,5.3472100000000E-02,3.9012800000000E-02,1.1100700000000E-02,-4.2923100000000E-01,-7.8595400000000E-03,1.9992100000000E-01,-1.1005600000000E-01,3.9751000000000E-02,-4.5055900000000E-02,7.2977297008040E-02,3.2554097473620E-02,4.8796615004540E-01
5.1381750000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,5.0246700000000E-02,4.2822900000000E-02,2.8651500000000E-03,-4.0418300000000E-01,2.4643100000000E-03,1.9094100000000E-01,-1.0626300000000E-01,4.2544700000000E-02,-5.2138200000000E-02,7.7811546623710E-02,4.2477849870920E-02,4.6060442924500E-01
5.2050650000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,4.5750500000000E-02,4.5047800000000E-02,-4.6486800000000E-03,-3.8104900000000E-01,1.3468900000000E-02,1.7910600000000E-01,-1.0285800000000E-01,4.3347100000000E-02,-5.8638300000000E-02,8.0763772130010E-02,5.0108559429650E-02,4.3412700295450E-01
5.2719550000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,4.0357300000000E-02,4.5596900000000E-02,-1.1149600000000E-02,-3.6008100000000E-01,2.4522100000000E-02,1.6513500000000E-01,-9.9621100000000E-02,4.2362500000000E-02,-6.4287800000000E-02,7.7966749668120E-02,4.9389693886040E-02,4.1072502732280E-01
5.3388450000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,3.4422200000000E-02,4.4520100000000E-02,-1.6440400000000E-02,-3.4124900000000E-01,3.5060000000000E-02,1.4979300000000E-01,-9.6352800000000E-02,3.9896800000000E-02,-6.8914800000000E-02,7.3771171271800E-02,4.9874909222130E-02,3.8890928030010E-01
5.4057350000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,2.8360000000000E-02,4.1986100000000E-02,-2.0437700000000E-02,-3.2454600000000E-01,4.4631300000000E-02,1.3381200000000E-01,-9.2938600000000E-02,3.6312600000000E-02,-7.2448300000000E-02,6.9233894348140E-02,5.1261201500890E-02,3.6877694725990E-01
5.4726250000000E+00,-6.4873075000000E-01,-1.1022392500000E-01,2.2462300000000E-02,3.8240400000000E-02,-2.3153300000000E-02,-3.0981500000000E-01,5.2922200000000E-02,1.1784100000000E-01,-8.9262100000000E-02,3.1981800000000E-02,-7.4898300000000E-02,6.4632751047610E-02,5.3055003285410E-02,3.5040497779850E-01
5.0043950000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,6.7222300000000E-02,3.8091200000000E-02,1.6773100000000E-02,-4.9682700000000E-01,-2.6101100000000E-02,2.5653100000000E-01,-1.3518900000000E-01,4.1013300000000E-02,-4.0547400000000E-02,7.3525160551070E-02,3.1752917915580E-02,5.7858937978740E-01
5.0712850000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,6.4905100000000E-02,4.3774900000000E-02,6.5817000000000E-03,-4.6756900000000E-01,-1.4391900000000E-02,2.4620500000000E-01,-1.2960900000000E-01,4.6013200000000E-02,-4.9883200000000E-02,8.1771522760390E-02,4.2409349232910E-02,5.4638445377350E-01
5.1381750000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,6.0827500000000E-02,4.7807200000000E-02,-2.9713000000000E-03,-4.4047700000000E-01,-1.5061800000000E-03,2.3207200000000E-01,-1.2478000000000E-01,4.8520700000000E-02,-5.8680100000000E-02,8.5787281394000E-02,5.4594639688730E-02,5.1468598842620E-01
5.2050650000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,5.5389400000000E-02,4.9976800000000E-02,-1.1458000000000E-02,-4.1575200000000E-01,1.1785300000000E-02,2.1496200000000E-01,-1.2046100000000E-01,4.8684600000000E-02,-6.6523900000000E-02,8.9211955666540E-02,6.1580277979370E-02,4.8420017957690E-01
5.2719550000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,4.8994600000000E-02,5.0230600000000E-02,-1.8573800000000E-02,-3.9357900000000E-01,2.4757400000000E-02,1.9579500000000E-01,-1.1633200000000E-01,4.6803900000000E-02,-7.3120900000000E-02,8.7636962533000E-02,6.4061895012860E-02,4.5651707053180E-01
5.3388450000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,4.2125100000000E-02,4.8673200000000E-02,-2.4131400000000E-02,-3.7397900000000E-01,3.6801200000000E-02,1.7549500000000E-01,-1.1221400000000E-01,4.3288900000000E-02,-7.8322400000000E-02,8.2931101322170E-02,6.3145175576210E-02,4.3182688951490E-01
5.4057350000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,3.5195800000000E-02,4.5529200000000E-02,-2.8083400000000E-02,-3.5671400000000E-01,4.7476300000000E-02,1.5493200000000E-01,-1.0791200000000E-01,3.8598200000000E-02,-8.2097800000000E-02,7.8080035746100E-02,6.3016451895240E-02,4.0915820002560E-01
5.4726250000000E+00,-6.2136350000000E-01,-1.0557395000000E-01,2.8539400000000E-02,4.1111500000000E-02,-3.0503100000000E-02,-3.4154600000000E-01,5.6496400000000E-02,1.3485600000000E-01,-1.0333200000000E-01,3.3189300000000E-02,-8.4515200000000E-02,7.3015384376050E-02,6.3736610114570E-02,3.8858073949810E-01
5.0043950000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,7.9813900000000E-02,4.3349400000000E-02,1.1855700000000E-02,-5.2621000000000E-01,-3.4570700000000E-02,3.0845900000000E-01,-1.5443600000000E-01,4.9152700000000E-02,-4.4591800000000E-02,8.3792522549630E-02,4.4255696237090E-02,6.3316994905470E-01
5.0712850000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,7.6566000000000E-02,4.9421100000000E-02,1.5323700000000E-05,-4.9554600000000E-01,-1.9637400000000E-02,2.9239000000000E-01,-1.4783900000000E-01,5.4021100000000E-02,-5.6242500000000E-02,9.1409780085090E-02,5.7075344026090E-02,5.9671825170520E-01
5.1381750000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,7.1445700000000E-02,5.3518100000000E-02,-1.0823000000000E-02,-4.6752700000000E-01,-3.8474200000000E-03,2.7234400000000E-01,-1.4215800000000E-01,5.5918500000000E-02,-6.6910600000000E-02,9.6743084490300E-02,6.7248158156870E-02,5.6105667352680E-01
5.2050650000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,6.4931200000000E-02,5.5459000000000E-02,-2.0188700000000E-02,-4.4236600000000E-01,1.1900200000000E-02,2.4935300000000E-01,-1.3708000000000E-01,5.5095500000000E-02,-7.6136200000000E-02,9.9392428994180E-02,7.5399540364740E-02,5.2703392505650E-01
5.2719550000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,5.7489900000000E-02,5.5239600000000E-02,-2.7765700000000E-02,-4.2011600000000E-01,2.6818600000000E-02,2.2453300000000E-01,-1.3221900000000E-01,5.1977900000000E-02,-8.3628700000000E-02,9.8668821156020E-02,7.8968808054920E-02,4.9594849348070E-01
5.3388450000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,4.9592600000000E-02,5.3036700000000E-02,-3.3400700000000E-02,-4.0056400000000E-01,4.0296500000000E-02,1.9898800000000E-01,-1.2734500000000E-01,4.7102300000000E-02,-8.9277900000000E-02,9.3307033181190E-02,7.6646596193310E-02,4.6891841292380E-01
5.4057350000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,4.1800000000000E-02,4.9145600000000E-02,-3.7098600000000E-02,-3.8354300000000E-01,5.1908400000000E-02,1.7368900000000E-01,-1.2226600000000E-01,4.1040400000000E-02,-9.3120800000000E-02,8.7033770978450E-02,7.6145082712170E-02,4.4434022903440E-01
5.4726250000000E+00,-5.9529975000000E-01,-1.0114560000000E-01,3.4396000000000E-02,4.3950100000000E-02,-3.9002100000000E-02,-3.6865800000000E-01,6.1444400000000E-02,1.4944800000000E-01,-1.1688400000000E-01,3.4338700000000E-02,-9.5313400000000E-02,8.1138066947460E-02,7.5998395681380E-02,4.2216253280640E-01
5.0043950000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,9.2252200000000E-02,4.9678500000000E-02,4.7993000000000E-03,-5.4542300000000E-01,-4.1022000000000E-02,3.5712300000000E-01,-1.7127400000000E-01,5.9604100000000E-02,-5.0505100000000E-02,2.5353984907270E-02,1.0912818461660E-01,6.7867058515550E-01
5.0712850000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,8.7901800000000E-02,5.5959000000000E-02,-8.6575000000000E-03,-5.1469300000000E-01,-2.2532100000000E-02,3.3473300000000E-01,-1.6390700000000E-01,6.3963900000000E-02,-6.4640800000000E-02,1.0341040790080E-01,7.4368797242640E-02,6.3820588588710E-01
5.1381750000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,8.1660200000000E-02,5.9915200000000E-02,-2.0679100000000E-02,-4.8699800000000E-01,-3.6975200000000E-03,3.0837200000000E-01,-1.5763300000000E-01,6.4832900000000E-02,-7.7217800000000E-02,1.0940200835470E-01,8.3427570760250E-02,5.9920358657840E-01
5.2050650000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,7.3964700000000E-02,6.1408700000000E-02,-3.0764300000000E-02,-4.6240700000000E-01,1.4497100000000E-02,2.7928300000000E-01,-1.5199100000000E-01,6.2604700000000E-02,-8.7750800000000E-02,1.1172852665190E-01,9.1362714767460E-02,5.6223487854000E-01
5.2719550000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,6.5428300000000E-02,6.0514300000000E-02,-3.8603700000000E-02,-4.4089800000000E-01,3.1226900000000E-02,2.4875800000000E-01,-1.4661200000000E-01,5.7860400000000E-02,-9.5980300000000E-02,1.0855141282080E-01,9.5383301377300E-02,5.2901184558870E-01
5.3388450000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,5.6596700000000E-02,5.7490700000000E-02,-4.4087300000000E-02,-4.2217700000000E-01,4.5901600000000E-02,2.1803000000000E-01,-1.4117200000000E-01,5.1280000000000E-02,-1.0186500000000E-01,1.0250843316320E-01,9.1618254780770E-02,5.0036317110060E-01
5.4057350000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,4.7918200000000E-02,5.2716400000000E-02,-4.7298600000000E-02,-4.0590700000000E-01,5.8177600000000E-02,1.8817300000000E-01,-1.3546600000000E-01,4.3566300000000E-02,-1.0553500000000E-01,9.6624463796620E-02,8.8712565600870E-02,4.7439122200010E-01
5.4726250000000E+00,-5.7047725000000E-01,-9.6928075000000E-02,3.9841500000000E-02,4.6640000000000E-02,-4.8465000000000E-02,-3.9176900000000E-01,6.7928300000000E-02,1.6003200000000E-01,-1.2942300000000E-01,3.5356400000000E-02,-1.0725600000000E-01,8.9176058769230E-02,8.8436052203180E-02,4.5116499066350E-01
5.0043950000000E+00,-5.4683650000000E-01,-9.2911275000000E-02,1.0398800000000E-01,5.7051300000000E-02,-4.3564100000000E-03,-5.5747300000000E-01,-4.4408200000000E-02,3.9830800000000E-01,-1.8491700000000E-01,7.2482100000000E-02,-5.8839800000000E-02,2.5903243571520E-02,1.1939174681900E-01,7.1656787395480E-01
5.0712850000000E+00,-5.4683650000000E-01,-9.2911275000000E-02,9.8501300000000E-02,6.3307600000000E-02,-1.9318700000000E-02,-5.2782800000000E-01,-2.2283100000000E-02,3.6947200000000E-01,-1.7707200000000E-01,7.5858700000000E-02,-7.5471800000000E-02,3.2864842563870E-02,1.3587519526480E-01,6.7301923036580E-01
5.1381750000000E+00,-5.4683650000000E-01,-9.2911275000000E-02,9.1067400000000E-02,6.6874900000000E-02,-3.2358000000000E-02,-5.0132800000000E-01,-4.8323900000000E-04,3.3685400000000E-01,-1.7043200000000E-01,7.5212700000000E-02,-8.9853600000000E-02,4.1401498019700E-02,1.5207804739480E-01,6.2972140312190E-01
